clogid,clstid,cprelogid,crelatedlogid,cobjectid,cobjectline,calarmcode,calarminfohash,cneid,cnetype,cobjectidtype,calarmcatalog,calarmkindcalarmlevel,Unnamed: 13, cconfirmtype,ccleartype, coccurutctime,crecvoccurutctime,cclearutctime,crecvclearutctime,cconfirmutctime,clocationinfo,clineport,corialarmcode, cboardtype,cdevicetype,               cmtstatus,cportkeyid,cbussinessname,coccurutctimems,crecvoccurutctimems,cclearutctimems, crecvclearutctimems,cconfirmutctimems
166298588,11707254,166298482,-1,19737558,1,1231,0,13172772,63,5,0,2,1,0,0,2021-12-04 19:35:06,2021-12-04 19:36:08,\N,\N,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ16-赣州方向[16]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166298587,11707250,166298478,-1,19737557,1,1231,0,13172772,63,5,0,2,1,0,0,2021-12-04 19:35:05,2021-12-04 19:36:08,\N,\N,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ16-萍乡方向[15]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166298569,11707251,166298479,-1,19737554,1,1231,0,13172768,63,5,0,2,1,0,0,2021-12-04 19:35:11,2021-12-04 19:35:57,\N,\N,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ16-吉安B方向[08]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166298565,11707252,166298480,-1,19737553,1,1231,0,13172768,63,5,0,2,1,0,0,2021-12-04 19:35:10,2021-12-04 19:35:57,\N,\N,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ16-二长楼方[07]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166298483,11707255,0,-1,19737558,1,1232,0,13172772,63,5,0,2,1,0,3,2021-12-04 19:34:36,2021-12-04 19:34:42,2021-12-04 19:36:08,2021-12-04 19:36:08,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ16-赣州方向[16]:L_PORT1/OCH-1,L_PORT1/OCH-1,18,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,687.0,687.0,181.0,136.0,0.0
166298482,11707254,0,-1,19737558,1,1231,0,13172772,63,5,0,2,1,0,3,2021-12-04 19:34:36,2021-12-04 19:34:42,2021-12-04 19:36:08,2021-12-04 19:36:08,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ16-赣州方向[16]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166298480,11707252,0,-1,19737553,1,1231,0,13172768,63,5,0,2,1,0,3,2021-12-04 19:34:40,2021-12-04 19:34:42,2021-12-04 19:35:57,2021-12-04 19:35:57,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ16-二长楼方[07]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166298479,11707251,0,-1,19737554,1,1231,0,13172768,63,5,0,2,1,0,3,2021-12-04 19:34:41,2021-12-04 19:34:42,2021-12-04 19:35:57,2021-12-04 19:35:57,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ16-吉安B方向[08]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166298478,11707250,0,-1,19737557,1,1231,0,13172772,63,5,0,2,1,0,3,2021-12-04 19:34:36,2021-12-04 19:34:42,2021-12-04 19:36:08,2021-12-04 19:36:08,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ16-萍乡方向[15]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-1-南昌二长楼-OTM3-高安方向.S42.Client-1/ODU4-1<-->1003-6-赣州章贡区南门局-OTM1.S61.Client-1/ODU4-1-1534931376\,,,,,
166297262,11703965,166291620,-1,19737565,1,1232,0,13172782,63,5,0,2,1,0,0,2021-12-04 19:16:33,2021-12-04 19:16:34,\N,\N,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-孺子路方[12]:L_PORT1/OCH-1,L_PORT1/OCH-1,18,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,356.0,356.0,0.0,0.0,0.0
166297261,11703964,166291619,-1,19737565,1,1231,0,13172782,63,5,0,2,1,0,0,2021-12-04 19:16:33,2021-12-04 19:16:34,\N,\N,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-孺子路方[12]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1003-6-赣州章贡区南门局-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S42.Client-1/ODU4-1-1534931381\,,,,,
166297255,11703961,166291611,-1,19737564,1,1231,0,13172782,63,5,0,2,1,0,0,2021-12-04 19:16:31,2021-12-04 19:16:32,\N,\N,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-赣州方向[11]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1003-6-赣州章贡区南门局-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S42.Client-1/ODU4-1-1534931381\,,,,,
166291642,11703979,0,-1,19737564,1,1232,0,13172782,63,5,0,2,1,0,0,2021-12-04 18:38:27,2021-12-04 18:38:28,\N,\N,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-赣州方向[11]:L_PORT1/OCH-1,L_PORT1/OCH-1,18,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,525.0,525.0,0.0,0.0,0.0
166291641,11703978,0,-1,19737564,1,1231,0,13172782,63,5,0,2,1,0,0,2021-12-04 18:38:27,2021-12-04 18:38:28,\N,\N,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-赣州方向[11]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1003-6-赣州章贡区南门局-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S42.Client-1/ODU4-1-1534931381\,,,,,
166291637,11703975,0,-1,19737565,1,1231,0,13172782,63,5,0,2,1,0,0,2021-12-04 18:38:25,2021-12-04 18:38:25,\N,\N,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-孺子路方[12]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1003-6-赣州章贡区南门局-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S42.Client-1/ODU4-1-1534931381\,,,,,
166291620,11703965,0,-1,19737565,1,1232,0,13172782,63,5,0,2,1,0,1,2021-12-04 18:38:12,2021-12-04 18:38:12,2021-12-04 19:12:05,2021-12-04 19:12:12,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-孺子路方[12]:L_PORT1/OCH-1,L_PORT1/OCH-1,18,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,876.0,875.0,96.0,132.0,0.0
166291619,11703964,0,-1,19737565,1,1231,0,13172782,63,5,0,2,1,0,1,2021-12-04 18:38:12,2021-12-04 18:38:12,2021-12-04 19:12:05,2021-12-04 19:12:12,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-孺子路方[12]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1003-6-赣州章贡区南门局-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S42.Client-1/ODU4-1-1534931381\,,,,,
166291611,11703961,0,-1,19737564,1,1231,0,13172782,63,5,0,2,1,0,1,2021-12-04 18:38:08,2021-12-04 18:38:09,2021-12-04 19:12:04,2021-12-04 19:12:11,\N,1002-27-吉安电信大楼-吉安A-OTM5-新干方向:1LN4-λ16-赣州方向[11]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1003-6-赣州章贡区南门局-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S42.Client-1/ODU4-1-1534931381\,,,,,
166290941,11701953,166290375,-1,19737555,1,1231,0,13172772,63,5,0,2,1,0,0,2021-12-04 18:32:30,2021-12-04 18:32:31,\N,\N,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ15-萍乡方向[13]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166290940,11701943,166287489,-1,19737551,1,1232,0,13172768,63,5,0,2,1,0,0,2021-12-04 18:32:30,2021-12-04 18:32:31,\N,\N,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ15-新余方向[05]:L_PORT1/OCH-1,L_PORT1/OCH-1,18,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,524.0,524.0,0.0,0.0,0.0
166290939,11701942,166287488,-1,19737551,1,1231,0,13172768,63,5,0,2,1,0,0,2021-12-04 18:32:30,2021-12-04 18:32:31,\N,\N,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ15-新余方向[05]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166290936,11701847,166287329,-1,19737552,1,1231,0,13172768,63,5,0,2,1,0,0,2021-12-04 18:32:29,2021-12-04 18:32:30,\N,\N,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ15-吉安B方向[06]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166290375,11701953,166287525,-1,19737555,1,1231,0,13172772,63,5,0,2,1,0,1,2021-12-04 18:19:24,2021-12-04 18:22:49,2021-12-04 18:27:59,2021-12-04 18:28:07,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ15-萍乡方向[13]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166287525,11701953,166287510,-1,19737555,1,1231,0,13172772,63,5,0,2,1,0,3,2021-12-04 17:44:03,2021-12-04 17:44:09,2021-12-04 18:13:11,2021-12-04 18:13:02,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ15-萍乡方向[13]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166287510,11701953,0,-1,19737555,1,1231,0,13172772,63,5,0,2,1,0,1,2021-12-04 17:43:56,2021-12-04 17:44:01,2021-12-04 17:43:59,2021-12-04 17:44:04,\N,1002-17-吉安电信大楼-吉安B-OTM2-安福方向:1LN4-λ15-萍乡方向[13]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166287489,11701943,0,-1,19737551,1,1232,0,13172768,63,5,0,2,1,0,1,2021-12-04 17:43:45,2021-12-04 17:43:46,2021-12-04 18:27:59,2021-12-04 18:28:06,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ15-新余方向[05]:L_PORT1/OCH-1,L_PORT1/OCH-1,18,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,282.0,282.0,161.0,215.0,0.0
166287488,11701942,0,-1,19737551,1,1231,0,13172768,63,5,0,2,1,0,1,2021-12-04 17:43:45,2021-12-04 17:43:46,2021-12-04 18:27:59,2021-12-04 18:28:06,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ15-新余方向[05]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166287329,11701847,0,-1,19737552,1,1231,0,13172768,63,5,0,2,1,0,1,2021-12-04 17:43:39,2021-12-04 17:43:45,2021-12-04 18:27:58,2021-12-04 18:28:05,\N,1002-12-萍乡三分局-OTM2-莲花方向:1LN4-λ15-吉安B方向[06]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1002-5-新余城南-OTM1.S62.Client-1/ODU4-1<-->1003-16-南昌孺子路-OTM3-丰城方向.S41.Client-1/ODU4-1-1534931371\,,,,,
166280642,11699074,166280638,-1,19726966,1,60085,0,13172765,63,5,0,3,1,0,1,2021-12-04 16:30:14,2021-12-04 16:30:24,2022-03-23 19:43:12,2022-03-23 19:43:19,\N,1002-9-宜春355局-OTM2-萍乡方向:1TN4[03]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,155.0,152.0,319.0,425.0,0.0
166280638,11699074,0,-1,19726966,1,60085,0,13172765,63,5,0,3,1,0,1,2021-12-04 16:30:11,2021-12-04 16:30:21,2021-12-04 16:30:12,2021-12-04 16:30:22,\N,1002-9-宜春355局-OTM2-萍乡方向:1TN4[03]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,7.0,2.0,55.0,101.0,0.0
166280633,11699062,166280614,-1,19727862,1,60085,0,13172740,121,5,0,3,1,0,0,2021-12-04 16:29:59,2021-12-04 16:30:17,\N,\N,\N,1002-32-南昌孺子路-OTM4-丰城方向:1TN4[42]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,44.0,40.0,0.0,0.0,0.0
166280614,11699062,166280568,-1,19727862,1,60085,0,13172740,121,5,0,3,1,0,1,2021-12-04 16:29:53,2021-12-04 16:30:10,2021-12-04 16:29:57,2021-12-04 16:30:15,\N,1002-32-南昌孺子路-OTM4-丰城方向:1TN4[42]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,792.0,788.0,994.0,49.0,0.0
166280568,11699062,166280554,-1,19727862,1,60085,0,13172740,121,5,0,3,1,0,1,2021-12-04 16:29:29,2021-12-04 16:29:46,2021-12-04 16:29:47,2021-12-04 16:30:04,\N,1002-32-南昌孺子路-OTM4-丰城方向:1TN4[42]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,886.0,882.0,538.0,850.0,0.0
166280554,11699062,0,-1,19727862,1,60085,0,13172740,121,5,0,3,1,0,1,2021-12-04 16:29:26,2021-12-04 16:29:43,2021-12-04 16:29:27,2021-12-04 16:29:44,\N,1002-32-南昌孺子路-OTM4-丰城方向:1TN4[42]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,747.0,737.0,788.0,837.0,0.0
166224964,11693170,0,-1,19727787,1,524,0,13172743,121,5,0,2,1,0,0,2021-12-03 19:25:31,2021-12-03 19:26:39,\N,\N,\N,1001-4-南昌二长楼-OTM6-青云方向:1LN4-λ3-抚州方向[18]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,400.0,375.0,0.0,0.0,0.0
166224953,11693159,0,-1,19727786,1,524,0,13172743,121,5,0,2,1,0,0,2021-12-03 19:24:22,2021-12-03 19:26:39,\N,\N,\N,1001-4-南昌二长楼-OTM6-青云方向:1LN4-λ2-抚州方向[17]:L_PORT1/OCH-1,L_PORT1/OCH-1,16,1269,58721302,0,PTP-PO=1/OCH=1,关联业务条数：2,380.0,375.0,0.0,0.0,0.0
166221402,11691987,0,-1,19737622,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-03 18:27:22,2021-12-03 18:29:29,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ17-上饶方向[19]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S42.Client-1/ODU4-1<-->1001-18-景德镇珠山-OTM1.S61.Client-1/ODU4-1-1534931416\,,,,,
166221401,11691986,0,-1,19737621,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-03 18:27:27,2021-12-03 18:29:29,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ17-二长楼方[18]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S42.Client-1/ODU4-1<-->1001-18-景德镇珠山-OTM1.S61.Client-1/ODU4-1-1534931416\,,,,,
166221400,11691985,0,-1,19737620,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-03 18:27:21,2021-12-03 18:29:29,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ16-上饶方向[17]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S41.Client-1/ODU4-1<-->1001-12-上饶带湖路-OTM1.S61.Client-1/ODU4-1-1534931408\,,,,,
166221399,11691984,0,-1,19737620,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-03 18:26:41,2021-12-03 18:29:29,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ16-上饶方向[17]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S41.Client-1/ODU4-1<-->1001-12-上饶带湖路-OTM1.S61.Client-1/ODU4-1-1534931408\,,,,,
166221398,11691983,0,-1,19737619,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-03 18:26:40,2021-12-03 18:29:29,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ16-二长楼方[16]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S41.Client-1/ODU4-1<-->1001-12-上饶带湖路-OTM1.S61.Client-1/ODU4-1-1534931408\,,,,,
166221397,11691982,0,-1,19737619,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-03 18:27:25,2021-12-03 18:29:29,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ16-二长楼方[16]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S41.Client-1/ODU4-1<-->1001-12-上饶带湖路-OTM1.S61.Client-1/ODU4-1-1534931408\,,,,,
166221317,11691927,0,-1,19737534,1,1231,0,13172756,63,5,0,2,1,0,0,2021-12-03 18:27:20,2021-12-03 18:29:02,\N,\N,\N,1001-13-上饶带湖路-OTM2-弋阳A方向:1LN4-λ17-景德镇方[08]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S42.Client-1/ODU4-1<-->1001-18-景德镇珠山-OTM1.S61.Client-1/ODU4-1-1534931416\,,,,,
166221310,11691920,0,-1,19737533,1,1231,0,13172756,63,5,0,2,1,0,0,2021-12-03 18:27:24,2021-12-03 18:29:02,\N,\N,\N,1001-13-上饶带湖路-OTM2-弋阳A方向:1LN4-λ17-抚州方向[07]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S42.Client-1/ODU4-1<-->1001-18-景德镇珠山-OTM1.S61.Client-1/ODU4-1-1534931416\,,,,,
166218889,11691036,0,-1,19727795,1,60085,0,13172743,121,5,0,3,1,0,3,2021-12-03 18:00:20,2021-12-03 18:02:32,2022-04-15 16:21:54,2022-04-15 16:21:54,\N,1001-4-南昌二长楼-OTM6-青云方向:1TN4[33]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,343.0,333.0,458.0,175.0,0.0
166218861,11691035,0,-1,19726804,1,60085,0,13172756,63,5,0,3,1,0,0,2021-12-03 18:00:14,2021-12-03 18:02:06,\N,\N,\N,1001-13-上饶带湖路-OTM2-弋阳A方向:1TN4[03]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,99,1270,58721303,0,PTP-PO=1/OCH=1/ODU4=1,,347.0,329.0,0.0,0.0,0.0
166211991,11689011,0,-1,19737578,1,1231,0,13172790,63,5,0,2,1,0,0,2021-12-03 16:32:04,2021-12-03 16:32:23,\N,\N,\N,1001-19-景德镇珠山-OTM2-乐平局方向:1LN4-λ16-孺子路方[06]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-12-上饶带湖路-OTM1.S62.Client-1/ODU4-1<-->1001-1-南昌孺子路-OTM5-德安方向.S41.Client-1/ODU4-1-1534931412\,,,,,
166211979,11688999,0,-1,19737577,1,1231,0,13172790,63,5,0,2,1,0,0,2021-12-03 16:32:01,2021-12-03 16:32:23,\N,\N,\N,1001-19-景德镇珠山-OTM2-乐平局方向:1LN4-λ16-上饶方向[05]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-12-上饶带湖路-OTM1.S62.Client-1/ODU4-1<-->1001-1-南昌孺子路-OTM5-德安方向.S41.Client-1/ODU4-1-1534931412\,,,,,
166142793,11685069,0,-1,19737624,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-02 20:49:25,2021-12-02 20:51:39,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ18-上饶方向[21]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S43.Client-1/ODU4-1<-->1001-8-鹰潭-OTM1.S61.Client-1/ODU4-1-1534931424\,,,,,
166142792,11685068,0,-1,19737624,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-02 20:49:10,2021-12-02 20:51:39,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ18-上饶方向[21]:L_PORT1/OCH-1/ODU4-1,L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S43.Client-1/ODU4-1<-->1001-8-鹰潭-OTM1.S61.Client-1/ODU4-1-1534931424\,,,,,
166142791,11685067,0,-1,19737623,1,1231,0,13173658,121,5,0,2,1,0,0,2021-12-02 20:49:06,2021-12-02 20:51:39,\N,\N,\N,1001-27-抚州青云-OTM4-2017年扩:1LN4-λ18-二长楼方[20]:背板口-L_PORT1/OCH-1/ODU4-1,背板口-L_PORT1/OCH-1/ODU4-1,86,1269,58721302,0,PTP-PO=1/OCH=1/ODU4=1,1001-3-南昌二长楼-OTM5-青云方向.S43.Client-1/ODU4-1<-->1001-8-鹰潭-OTM1.S61.Client-1/ODU4-1-1534931424\,,,,,
